DATAFLOW,LAST UPDATE,freq,sex,age,unit,isced11,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Greece,2020,33.1,,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Greece,2021,32.7,b,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Greece,2022,28.0,,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Greece,2023,23.5,,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Greece,2024,18.8,,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Spain,2010,31.7,,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Spain,2011,38.9,,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Spain,2012,47.4,,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Spain,2013,48.7,,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Spain,2014,47.8,b,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Spain,2015,42.3,,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Spain,2016,39.3,,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Spain,2017,34.2,,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Spain,2018,29.1,,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Spain,2019,28.6,,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Spain,2020,33.5,,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Spain,2021,31.3,bd,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Spain,2022,25.2,d,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Spain,2023,23.8,d,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Spain,2024,21.9,d,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),European Union - 27 countries (from 2020),2010,17.5,,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),European Union - 27 countries (from 2020),2011,17.6,,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),European Union - 27 countries (from 2020),2012,19.2,,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),European Union - 27 countries (from 2020),2013,20.2,,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),European Union - 27 countries (from 2020),2014,19.6,b,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),European Union - 27 countries (from 2020),2015,18.0,,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),European Union - 27 countries (from 2020),2016,16.5,,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),European Union - 27 countries (from 2020),2017,14.5,,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),European Union - 27 countries (from 2020),2018,12.9,,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),European Union - 27 countries (from 2020),2019,11.9,,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),European Union - 27 countries (from 2020),2020,13.5,,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),European Union - 27 countries (from 2020),2021,13.4,b,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),European Union - 27 countries (from 2020),2022,11.6,,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),European Union - 27 countries (from 2020),2023,11.6,,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),European Union - 27 countries (from 2020),2024,11.7,,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Finland,2010,15.9,,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Finland,2011,14.4,,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Finland,2012,13.6,,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Finland,2013,14.8,,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Finland,2014,15.9,b,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Finland,2015,17.9,,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Finland,2016,15.3,,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Finland,2017,15.4,,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Finland,2018,12.4,,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Finland,2019,12.4,,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Finland,2020,16.9,,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Finland,2021,12.7,b,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Finland,2022,10.4,,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Finland,2023,11.6,,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Finland,2024,12.4,,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),France,2010,18.7,,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),France,2011,18.3,,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),France,2012,19.4,,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),France,2013,20.9,b,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),France,2014,21.6,b,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),France,2015,22.0,,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),France,2016,22.0,,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),France,2017,20.6,,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),France,2018,19.4,,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),France,2019,18.1,,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),France,2020,18.9,,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),France,2021,17.6,bd,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),France,2022,16.2,d,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),France,2023,15.4,d,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),France,2024,16.6,d,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Croatia,2010,25.5,b,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Croatia,2011,29.4,,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Croatia,2012,35.3,b,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Croatia,2013,41.5,,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Croatia,2014,40.0,b,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Croatia,2015,37.8,,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Croatia,2016,24.2,,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Croatia,2017,21.9,,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Croatia,2018,20.7,,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Croatia,2019,13.3,,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Croatia,2020,13.7,,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Croatia,2021,18.0,b,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Croatia,2022,13.5,,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Croatia,2023,14.0,,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Croatia,2024,11.5,u,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Hungary,2010,22.4,,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Hungary,2011,22.0,,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Hungary,2012,24.6,,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Hungary,2013,22.3,,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Hungary,2014,16.4,b,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Hungary,2015,12.9,,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Hungary,2016,9.9,,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Hungary,2017,7.6,,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Hungary,2018,6.2,b,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Hungary,2019,7.3,,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Hungary,2020,10.3,,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Hungary,2021,10.0,b,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Hungary,2022,7.1,,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Hungary,2023,8.3,,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Hungary,2024,10.1,,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Ireland,2010,25.2,,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Ireland,2011,26.1,,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Ireland,2012,27.9,,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Ireland,2013,25.0,,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Ireland,2014,22.0,b,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Ireland,2015,19.5,,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Ireland,2016,15.8,,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Ireland,2017,12.3,b,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Ireland,2018,11.5,,
